pos,text
1,gayet güzel bir ürün
1,fotoğraftaki gibi gayet güzel bir ürün
1,mükemmel bence
1,gayet güzel
1,severek giyiyorum👍🏽
1,güzel ürün
1,pantolon Efsa
1,ürün güzel
1,gayet güzel
1,erkek arkadaşım için aldık severek kullanıyor
1,güzel beğendim
1,beğendik teşekkürler
1,güzel hoş rahat
1,rahat kumaşiyle hareketlerde rahat oluyor
1,harika bir ürün gerçekten çok rahat
1,çok rahat hoş
1,güzel bir ürün
1,güzel ürün tavsiye ederim
1,çok güzel pantolon
1,gerçekten harika 👍
1,ürün çok güzel ve gayet rahat
1,çok güzel bir ürün
1,çok kaliteli bir ürün hiç bozulma yapmadı
1,mükemmel teşekkürler tavsiye ediyorum
1,harika kesinlikle tavsiye ediyorum
1,mükemmel kalite
1,beklediğimden daha kaliteli geldi teşekkür ederim
1,ürün tam istediğim gibi malzemesi çok güzel . beklentimin üzerinde bir ürün oldu .
1,gayet kaliteli ürün
1,çok güzel kaliteli
1,ürün gayet iyi ve güzel tavsiye ederim .
1,ürün çok kaliteli
1,ürününüzü çok beydim hepsi kaliteli size çok teşekkürler ilginiz ve hizmetiniz için
1,kullanımı ćok güzel kalite olarak da çok iyi
1,çok hoş ama fazla mı tuz kapıyor ne 🤗
1,rahat ve kaliteli
1,çok kaliteli çok beğendim
1,eşime hediye olarak aldım çok beğendi inanın verdiğin paraya değiyor
1,fazla iyi renk atmıyor rahat
1,ürünü aldıktan sonra fiyatının düşmesi beni biraz üzdü ☹️☹️onun dışında tam beklediğim gibi güzel👍🏻😊
1,çok teşekkür ederim çok güzel
1,teşekkürler güzel ürün
1,eşim memnun kaldı
1,ürün göründüğü gibi geldi 👍
1,beğendim teşekkürler trendyol
1,gerçekten çok kaliteli
1,gayet kaliteli ve güzel
1,harika bir ürün tavsiye edilir
1,yeri çok güzel ve kaliteli
1,memnun kaldım 🖒
1,çok beğendim teşekkürler .
1,çok beğendim arkadaşa hediye aldık bedeni uyacak mı merakla bekliyorum
1,süper sadece iplerinde sıkıntı var
1,ürün güzel kaliteli ama kargoyu 10 gün bekledik ...
1,bir numara
1,çok rahat ve bedeni tam oldu
1,ürünü çok beğendim tavsiye ederim
1,fp olarak iyi tek sorun çok tüy topluyor
1,abime aldım pantolon çok güzel oldu tam oldu . kaliteli 👍🏻
1,indirimi bekleyin çok güzel bir ürün
1,çok beğendim gerçekten kaliteli 👍
1,"gerçekten kaliteli ürün , tavsiye ederim"
1,resimdeki gibi çok harika bir ürün
1,güzel hem de çok
1,çok güzeldi
1,muhteşem bir ürün
1,gerçekten çok güzel . :)
1,memnumun teşekkürler
1,ürün güzel ancak bana yakışmadı ne yazık ki .
1,kullanışlı ve tarz
1,ürün göründüğünden daha iyi 👍
1,ürün kalitesi güzel teşekkürler .
1,ürün çok iyi
1,çok güzel bir ürün
1,çok güzel ürün teşekkürler
1,çok güzel ve kaliteli
1,çok harika bir ürün
1,çok güzel beğendim
1,çok güzel ürün kaliteli
1,muhteşem çok güzel ekranda göründüğü gibi çok teşekkürler bu para bu pantolona değer herkese tavsiye ederim 🙏
1,aldım çok hoşuma gitti indirim bitmeden bir daha aldım çok hoş rahatlıkla alabilirsiniz
1,çok beğendim . .
1,göründüğü gibi kaliteli bir ürün
1,kullanıyorum çok güzel ve rahat
1,güzel
1,başarılı 👍👍
1,mükemmel 💐👏
1,çok beğendim üstüme cuk oturur kalite muazzam herkese tavsiye ederim
1,"çok güzel , oğluma tam oldu"
1,aşırı derecede rahat ve güzel çok beğendim
1,dikim acısın dan biraz daha özen gösterilmeli . düğmeler den ipler sarkıyor ve sağ da sol da ipler var . model ve giyim açısından gayet güzel
1,çok güzeldi
1,çok güzeldi
1,çok rahat indirimde kaçırmayın
1,ürün fiyatına göre gayet iyi ben beğendim .
1,çok beğendim kaliteli
1,çok rahat 78kgim 32beden tam oldu
1,cuk oturdu
1,fiyatı biraz fazla ama iyi ürün
1,fiyatına göre çok çok çok güzel . birde hem pantolon hem de eşofman olarak da kullanabilirsiniz bilirsiniz .
1,fiyata göre başarılı ve kaliteli ürün
1,ürün çok iyi bu fiyata değer
1,fiyatına göre çok güzel
1,ürün gayet iyi güzel
1,hediye aldım beğenildi
1,gayet güzel ve kaliteli teşekkürler
1,aşırı mı aşırı iyi ürün herkese tavsiye ederim
1,neredeyse her gün giyiyorum aşırı rahat
1,gayet mükemmel ...
1,şahane bir ürün gördüğüm tek eksik nokta paçaları fazla sıkı bileklerimi sıktı onun dışında gayet güzel 33 beden aldım 1.86 boy 83 kiloyum bacakların darlığı çok iyi oldu bel bol geldi biraz onu da kemerle kapattık :)
1,muhteşem tam bedeninizi alın oğluma aldım çok hoş durdu çok kalın bir ürün beklemeyin ama kalıbı çok hoş ayrıca hızlı kargo için çok teşekkürler
1,fiyatına göre çok iyi dar kalıp esnek kumaş ince ürün 1.83 84 kg 33 beden tam oturur tavsiye ederim .
1,çok güzel bir ürün erkek arkadaşıma aldım . 178 cm 73 kiloya 30 beden aldık tam oldu . zaten ürün riklali esneme payı çok . ince bir kumaşı var çok rahat çok güzel
1,ürün güzel kumaşı duruşu başarılı . beden olarak tam oluyor eğer bol isterseniz kendi bedeninizden büyük alabilirsiniz 👍🏻
1,ürün ptt kargo ile geldi yoğunluk sebebi ile 5 günü buldu fakat ürün ilk denememde tam oturur kaliteli bir kumaş tam yazlık denebilir bedeniniz neyse onu alın 👏
1,çok güzel kumaşı tam bedeninizi alın
1,kalıp çok iyi hızlı kargo teşekkür ederim
1,tam bedenim geldi ürün gayet güzel . cepler derin değil sadece
1,tam bedenime göre aldım oldu kumaşı ve kalitesi güzel kargo süreci biraz geç geldi ama kargo şirketinin arayıp haber vermesi iyi oldu .
1,renge göre beden değişiyor kapalı yeşilin 34 bol geldi siyahın 33 u dar geldi
1,ürün çok güzel bedeniniz ne ise onu alın . ne ince ne kalın . aynen fotodaki gibi duruyor üzerinizde . 👊
1,"hem kesim , hem kalıp hem kumaş olarak çok iyi tam bedeninizi sipariş edin , sadece paça lastikleri biraz sıkıyor ."
1,"174 boy 73kg 31 beden aldım . beli çok iyi sikmiyor paça boyu biraz uzun oldu onu da terziye verdim . güzel gözüküyor ürün , tek sorun düğme delikleri çok dar ve küçük . düğmeleri sokmak gerçekten zor"
1,kalıbı kumaşı çok güzel tam yazlık .
1,çok beğendim üzerime tam oturur normal bedeninizden bir boy büyüğünü söyleyin tavsiyem
1,eşim 1.86 boy 90kg - 34 beden aldım tam oldu . daha rahat olsun diyorsanız bir beden büyük alabilirsiniz . ama kurtarıcı bir parça severek giyiyor
1,"ürün kumaş , renk ve kalıbı oldukça iyi"
1,boyum 180 30 beden aldık ama zayıf olduğum için boyu tam oldu beli bol oldu ama yaptırılır kaliteli bir ürün
1,"gerçekten kalıbı çok güzel . erkek arkadaşım için aldım . boyu 1.80 kilosu 82 , 33 beden tam oldu . beli , kumaşı falan da gayet iyi çok tarz duruyor ."
1,"kumaş , renk , model her şey mükemmel . tam kalıp bedeninizi alın"
1,tek kelime kullanıyorum harika ve kaliteli ürün bedeninizi alın
1,kumaşı çok tok kendi bedeninizi alın esneme çok az çok güzel duruyor üstte
1,ürün güzel yalnız 183 boy 90 kgyim yim 36 beden çuval oldu bedeninizi alın dar diye bol almayın normal slim kalıbında bir pantolon super slim değil
1,eşime aldım spor yazlık bir ürün . kalıbı biraz sar bir beden büyük alınabilir . fiyat kalite performansı güzel .
1,"kumaşı çok iyi 32 giyiyordum normalde 32 aldım iyi oldu , aynı bedeni almanı tavsiye ederim ."
1,"1.70 boyunda 80 kilo erkek arkadaşıma 33 beden aldım , üstüne tam olarak oturdu sanki denemiş gibi . kumaşı kaliteli ve rahat günlük kullanımlar için ideal . paçadaki lastikler de oldukça rahat ."
1,eşime aldım çok güzle kumaşı da güzel inşallah yıkayınca renkli çıkmaz
1,kumaşı ve duruşu çok güzel tam kalıp
1,175 boy 75 kilodayım m beden tam oldu
1,"gerçekten çok güzel bedeniz ne ise onu seçin kalıbı tam , teslimat da gayet hızlı bir şekilde gerçekleşti ."
1,1.87 m boyum var . 93 kiloyum . 34 beden tam oldu . kumaşı ve kesimi iyi . tavsiye ederim .
1,ürün gayet güzel 1.85 boyundayım 31 beden aldım kısa geldi 32 ile değiştireceğim .
1,"pantolon için söylenecek söz yok . yorumlar güvenerek aldım iyi ki de almışım . eşim çok beğendi sadece kot pantolon giyen bir erkek için acayip farklılık ve tarz oldu . diğer rengini de istedi hatta , onu da alacağım . çok esnek ve rahat bir kumaşı var asla sıkmıyor , kot bedeninden bir beden büyük aldım tam oldu boyu , duruşu herşeyi süper"
1,kardeşime aldım tam bedeninizi alın gayet şık ve rahat
1,kalitesi çok güzel kalıp olarak biraz dar 1 büyük beden alınması iyi olur
1,düğme fermuar ve lastiksiz bel kullanmışlar . ama kumaş esnediğinden üstüme güzel oturdu . bedeni iyi seçerseniz problem olmaz . kalıbı biraz slim de denebilir . sadece yan cepler dize biraz fazla yakın bence .
1,kumaşı dönüşü çok güzel tam bedeninizi alabilirsiniz
1,çok güzel bir pantolon tam bedeninizi alın
1,"çok iyi , tam bedenime göre ."
1,güzel tam beden alın
1,boyum 1.85 kilom 100 36 beden aldım ve çok güzel oldu tam bedenime göre aldım 😊😊
1,"1.80 83 kiloyum 32 beden aldım çok az bol oldu ama kemerle 1 tık sıktım gayet ideal , paça boyu da beklediğim gibi ne kısa ne uzun tam resimdeki gibi , çok memnun kaldım kumaşı falan güzel"
1,çok güzel 180 70 kilo ya 32 beden tam oldu . çok tarz kalın değil ama
1,eşim için aldık pantolonun kumaşı çok kaliteli modelini de beğendik tam kalıp bir ürün .
1,kumaş kalitesi çok güzel ancak boyu biraz kısa geldi sanırım bu tür pantolonlarda hep olan bir sıkıntı boy kısalığı
1,1.87 82 kiloyum 33 beden tam oturdu ama keşke boydan bir 3 4 cm daha uzun olsaydı pantolon . onun haricinde siyahın tonu çok iyi modeli ve kumaşı çok güzel çok beğendim
1,tam beden alınmalı duruşu kumaşı çok güzel
1,güzel tam beden alınmalı
1,çok rahat bedeniniz ne ise onu alın
1,"ürün güzel ve kaliteli , hoşuma gitti . 178 boy , 58 kiloyum . 29 beden tam oldu . sadece biraz kısa geldi bana ."
1,tam istediğim gibi esnek kumaş . kendi bedeninizi alabilirsiniz .
1,çok beğendim lira li ayrıca bedende boy ölçüşüşe olsa iyi olurdu 👍
1,"1.71 boy 68 kilo için 32 beden tam oldu , hızlı teslimat için teşekkürler"
1,çok şık ve rahat bir ürün . 1.77 boy 80 kiloya 33 beden tam oldu .
1,dar olduğunu göz önüne alıp 1-2 benden büyük sipariş verin . biz kumaşına ve kalıbına bayıldık .
1,"188 cm , 82 kg olarak 34 beden aldım . ürün gayet başarılı . ama kısa paça sevmeyenler tercih etmesin ."
1,tam bedenine göre alın gayet şık ve slim fit
1,ürün tam istediğim gibi geldi 66 kiloyum 30 beden tam oldu
1,mükemmel ürün tam bedeninize göre alabilirsiniz . .
1,"ürün beklediğim kadar güzel 1,75 88kg 34 beden aldım tam istediğim gibi oldu dar sevenler 33 alabilir"
1,çok kullanışlı ve rahat bir ürün 183 cm 85 kg 34 beden
1,aşırı güzel tam bedenime göre oldu boyu kalitesi gayet güzel
1,"179cm 61kg 30 beden aldım , beli birazcık bol geldi ama daha küçük alsam dizimden altı çok dar gelirdi . eğer dar seviyorsanız 29 da alabilirsiniz ama benim gibi paso eşofman giyiyorsanız bir büyük alın derim"
1,ürün güzel fakat popomu çok sıktı . 179 boy 75 kg 32 beden
1,bir beden büyük almakta fayda var
1,kalıp model çok şık
1,"fiyat , performans gayet iyi arkadaşlar kumaşta iyi , tavsiyem bedeninizi alın zaten İkra'lı , ben 70 kg 1,76 m boyundayım 32 bol geldi ama kemerle tam 31 alsam tam olacakmış , bence bedeninizi alın ."
1,abime aldım ve üstüne cuk oturur mavi pantolon bedenine bakarak almıştım
1,ben tam bedenimi aldım ve haki yeşili gelince direk o rengini de alacağım çok iyi👍🏻
1,keten biraz sert dokulu ince bedeninizi alabilirsiniz
1,1.74 boy 65 kiloyum 31 beden tam oldu . ürün kalitesi gayet güzel .
1,"boy 185 kilom 83,32 beden tam oldu kaliteli tavsiye ederim"
1,175 boy 76 kiloyum 33 beden tam oturur kaliteli esnek ve rahat 👍
1,"güzel , bilekleri fazla dar"
1,ürün duruşu çok güzel kalıbı çok güzel tam bedeninizi alın
1,tam bedeninizi alın kalıbı tam oturdu
1,çok güzel bir ürün tam bedeninizi almanızı tavsiye ederim çok beğendim
1,çok güzel ve rahat tam beden alın
1,1.76 85 kilo 32 tam oldu biraz bol kalsın istiyorsanız bir beden büyük alabilirsiniz .
1,bedeni tam oldu beğendim pantolonu
1,kumaşı çok kaliteli sapasağlam geldi . tam beden alabilirsiniz
1,güzel bir pantolon tam kardeşimin istediği gibi tam bedeninizi alın .
1,harika kumaş kalitesi kalıbı çok güzel
1,güzel ve kaliteli rahat bir ürün tam bedeninizi almanızı tavsiye ederim
1,"eşime aldık , boyu 1.83 kilosu 68. 31 bedeni tam oldu modeli çok beğendik"
1,kalıbı dar ürün güzel 3 günde geldi
1,şiddetle 1 beden büyük öneriyorum kumaş kalitesi iyi o kadar incede değil kesinlikle güvenebilirsiniz
1,çok güzel bir ürün bir beden küçük alın
1,kaliteli bir ürün beden tam oturuyor üstüme
1,1.65 70 kiloyum 31 beden oldu arkadaşlar
1,güzel . bedeninizi alın
1,kargo hızlıydı kardeşim için hediye aldım çok beğendi kumaşı kaliteli duruyor tam bedeninizi alın
1,çok rahat tam uydu bedenime çok beğendim teşekkürler
1,ürün harika çok kaliteli kendi bedeninizi isteyin tam uyuyor
1,172 79 kilo erkek arkadaşıma aldım 31 beden tam oldu ama 32 alsaymışım daha iyi olacaksın ama beğendik
1,ürünün kumaş kalitesi güzeldi fakat küçük geldiği için iade ettim
1,tam beden çok kaliteli ve güzel 😍🧚🏻‍♀️
1,her şeyiyle harika bir ürün eşime aldım kalıp olarak biraz dar bir beden büyük alınması daha iyi olur
1,süper tam oldu
1,güzel beden tam
1,tam bedeninizi alın
1,"1.78 boy , 70 kg'yim 31 beden aldım . bedeninden , malzeme kalitesinden ve işçiliğinden gayet memnunum ."
1,oğlum için aldım 13 yaşında çocuk yaş grubunda bulamıyorduk beden bulmakta net değildim 47 kilo boy 1.65 28 beden aldım tam oldu kalitesi iyi çok beğendik
1,"süper ! ! kalıp , kumaş , dikişler ve model avrupa standartlarında ... dsquared2 alışkanlığımı ve tercihimi tamamen değiştirdi !"
1,ürün gayet güzel ve rahat . tam bedenimi aldım gayet iyi oldu .
1,ürün gayet güzel kumaşı çok hoşuma gitti 184 boyum var 32 ideal oldu
1,1.77 boy 75 kiloya 32 beden tam oldu yazlık bir kumaş dikkat edilmeli
1,"çok kullanışlı , rahat bir ürün . normalde 32 giyiyorum 31 beden tam oldu ."
1,"jean bedenim 29/33 ve bu pantolonda 30 aldığımda boyu hafif kısa geldi , bedeni tam oldu . geri verip 31 aldım ve tam istediğim gibi hafif bol oldu , gayet güzel durdu . kaliteli bir ürün ama kesinlikle jean bedeninizden 1 hatta 2 büyüğünü alın"
1,gayet güzel bedeninizi alın
1,"kalitesini çok beğendik ama kalıbı dar , iade edip bir beden büyüğünü aldık ."
1,tam bedeninizi alın çok iyi oturuyor
1,"tek kelime ile süper 1,78 boy 70 kiloya 30 beden tam oluyor ."
1,fiyatına göre çok çok iyi bedeni de tam oldu severek giyiyorum .
1,güzel tam beden alabilirsiniz
1,çok güzel rahat sadece bilek kısmı biraz sıkıyor
1,kesinlikle alınır büyük beden almanızı tavsiye ederim
1,"kardeşime aldım çok beğendi , kumaşı çok kaliteli duruşu güzel"
1,bir beden büyük almanızı öneririm ürün çok güzel
1,eşime aldım çok severek giyiyor çok beğendim bende tam bedenini aldık güzel oldu
1,"eşim için aldım çok güzel pantolon esnek , rahat tam bedeni aldık rahat oldu ."
1,mükemmel bir ürün bedeninizi alabilirsiniz
1,"ürün çok güzel , çok beğendim . 174 70 kilom beden üzerime dikilmiş gibi oldu ."
1,kaliteli görünüyor kalıbı dar ve yıkanılınca biraz çekti bir beden büyük alınmalı yıkadıkça solmaz umarım kargo kısa sürede geldi teşekkürler
1,"kalıbı gayet iyi normal bedeninizde alabilirsiniz , fit ve kaliteli"
1,gayet güzel bir ürün beğendim tam bedeninizi söyleyin
1,beli biraz bol geldi ama güzel kaliteli
1,çok güzel eşime alırken kendime de küçük bedenini aldım
1,"bayıldım , tam üzerime oturdu ve tam bedeninize göre alın . çok şık görünüyor emin olabilirsiniz ."
1,ürün güzel ama bedenime uygun olmadığı için iade ediyorum
1,yorumlara bakarak bir beden büyük tercih ettim iyi ki de öyle yapmışım yoksa küçük gelecekti . kumaşı kaliteli kullanışlı tavsiye edilir
1,tam bedeninizi alın
1,bir beden büyük alın
1,harika bir pantolon tam beden alın
1,tam bedeninizi alabilirsiniz çok güzel bir pantolon🤩
